NAME,CHART_TYPE,IMAGE_TYPE,URL
src.chain-of-responsibility.uml2.png,Class,png,https://raw.githubusercontent.com/oxnz/design-patterns/master/src/chain-of-responsibility/uml2.png
design.diagram.png,Class,png,https://raw.githubusercontent.com/oyotong/colormefun/master/design/diagram.png
home.MathForKid.sw_uml_classes_4.png,Class,png,https://raw.githubusercontent.com/ozanoner/arduino/master/home/MathForKid/sw_uml_classes_4.png
home.MathForKid.sw_uml_classes_5.png,Class,png,https://raw.githubusercontent.com/ozanoner/arduino/master/home/MathForKid/sw_uml_classes_5.png
home.MathForKid.sw_uml_classes_content_fact.png,Class,png,https://raw.githubusercontent.com/ozanoner/arduino/master/home/MathForKid/sw_uml_classes_content_fact.png
home.MathForKid.sw_uml_classes_mfk_hw.png,Class,png,https://raw.githubusercontent.com/ozanoner/arduino/master/home/MathForKid/sw_uml_classes_mfk_hw.png
home.MathForKid.sw_uml_classes_vis_item.png,Class,png,https://raw.githubusercontent.com/ozanoner/arduino/master/home/MathForKid/sw_uml_classes_vis_item.png
doc.example.autouml.png,Sequence,png,https://raw.githubusercontent.com/ozroc/autouml/master/doc/example.autouml.png
_site.images.yuml.yuml-6ec4b7f0cfa07e1f1e3d55d5bdadb117.png,Class,png,https://raw.githubusercontent.com/p4tin/p4tin.github.io/master/_site/images/yuml/yuml-6ec4b7f0cfa07e1f1e3d55d5bdadb117.png
Zibra_2.doc.Diagramas.De_Secuencia.Diagrama_de_Secuencia_-_CargarCopiaSeguridad.png,Sequence,png,https://raw.githubusercontent.com/p92camcj/practicas-is/master/Zibra_2/doc/Diagramas/De Secuencia/Diagrama de Secuencia - CargarCopiaSeguridad.png
Zibra_2.doc.Diagramas.De_Secuencia.Diagrama_de_Secuencia_-_Eliminar_Contacto.png,Sequence,png,https://raw.githubusercontent.com/p92camcj/practicas-is/master/Zibra_2/doc/Diagramas/De Secuencia/Diagrama de Secuencia - Eliminar Contacto.png
Zibra_2.doc.Diagramas.De_Secuencia.Diagrama_de_secuencia_-_BuscarContacto.png,Sequence,png,https://raw.githubusercontent.com/p92camcj/practicas-is/master/Zibra_2/doc/Diagramas/De Secuencia/Diagrama de secuencia - BuscarContacto.png
Zibra_2.doc.Diagramas.De_Secuencia.Diagrama_de_secuencia_-_EditarContacto.png,Sequence,png,https://raw.githubusercontent.com/p92camcj/practicas-is/master/Zibra_2/doc/Diagramas/De Secuencia/Diagrama de secuencia - EditarContacto.png
Zibra_2.doc.Diagramas.De_Secuencia.Diagrama_de_secuencia_-_EstablecerFavorito.png,Sequence,png,https://raw.githubusercontent.com/p92camcj/practicas-is/master/Zibra_2/doc/Diagramas/De Secuencia/Diagrama de secuencia - EstablecerFavorito.png
Zibra_2.doc.Diagramas.De_Secuencia.Diagrama_de_secuencia_-_ImprimirAgenda.png,Sequence,png,https://raw.githubusercontent.com/p92camcj/practicas-is/master/Zibra_2/doc/Diagramas/De Secuencia/Diagrama de secuencia - ImprimirAgenda.png
Zibra_2.doc.Diagramas.De_Secuencia.Diagrama_de_secuencia_-_InsertarCita.png,Sequence,png,https://raw.githubusercontent.com/p92camcj/practicas-is/master/Zibra_2/doc/Diagramas/De Secuencia/Diagrama de secuencia - InsertarCita.png
Zibra_2.doc.Diagramas.De_Secuencia.Diagrama_de_secuencia_-_MostrarContacto.png,Sequence,png,https://raw.githubusercontent.com/p92camcj/practicas-is/master/Zibra_2/doc/Diagramas/De Secuencia/Diagrama de secuencia - MostrarContacto.png
doc.TKsovLuokkaKaavio.class_diagram.png,Class,png,https://raw.githubusercontent.com/paapu68/TKsovellus/master/doc/TKsovLuokkaKaavio/class diagram.png
doc.TKsovRelaatioTietokantaKaavio.class_diagram.png,Class,png,https://raw.githubusercontent.com/paapu68/TKsovellus/master/doc/TKsovRelaatioTietokantaKaavio/class diagram.png
images.UMLClass.png,Class,png,https://raw.githubusercontent.com/pabragin/SocialNet/master/images/UMLClass.png
P2.GR213_VictorGuillermo.Apartado1.Diagrama_Clases.png,Class,png,https://raw.githubusercontent.com/padsof-uam/adsof/master/P2/GR213_VictorGuillermo/Apartado1/Diagrama_Clases.png
P2.GR213_VictorGuillermo.Apartado2.Diagrama_Clases.png,Class,png,https://raw.githubusercontent.com/padsof-uam/adsof/master/P2/GR213_VictorGuillermo/Apartado2/Diagrama_Clases.png
P2.GR213_VictorGuillermo.Apartado3.DiagramaClases_HerenciaMultiple.png,Class,png,https://raw.githubusercontent.com/padsof-uam/adsof/master/P2/GR213_VictorGuillermo/Apartado3/DiagramaClases_HerenciaMultiple.png
P2.GR213_VictorGuillermo.Apartado3.DiagramaClases_SinHerenciaMultiple.png,Class,png,https://raw.githubusercontent.com/padsof-uam/adsof/master/P2/GR213_VictorGuillermo/Apartado3/DiagramaClases_SinHerenciaMultiple.png
P3.GR2213_GuillermoVictor.DiagramaClases.png,Class,png,https://raw.githubusercontent.com/padsof-uam/adsof/master/P3/GR2213_GuillermoVictor/DiagramaClases.png
P4.Practica4.DiagramaClases.png,Class,png,https://raw.githubusercontent.com/padsof-uam/adsof/master/P4/Practica4/DiagramaClases.png
batalla.ClassDiagram.png,Class,png,https://raw.githubusercontent.com/padsof-uam/adsof/master/batalla/ClassDiagram.png
src.Diagrams.PeopleAttributesDiagram.png,Class,png,https://raw.githubusercontent.com/paescude/AESim/master/src/Diagrams/PeopleAttributesDiagram.png
src.Diagrams.PeopleOperationsDiagram.png,Class,png,https://raw.githubusercontent.com/paescude/AESim/master/src/Diagrams/PeopleOperationsDiagram.png
src.Diagrams.ClasesDiagrama.png,Class,png,https://raw.githubusercontent.com/paescude/AESim/master/src/Diagrams/ClasesDiagrama.png
bin.Diagrams.AESimClassDiagram.png,Class,png,https://raw.githubusercontent.com/paescude/AESimPECS/master/bin/Diagrams/AESimClassDiagram.png
bin.Diagrams.ClasesDiagrama.png,Class,png,https://raw.githubusercontent.com/paescude/AESimPECS/master/bin/Diagrams/ClasesDiagrama.png
bin.Diagrams.PeopleAttributesDiagram.png,Class,png,https://raw.githubusercontent.com/paescude/AESimPECS/master/bin/Diagrams/PeopleAttributesDiagram.png
bin.Diagrams.PeopleOperationsDiagram.png,Class,png,https://raw.githubusercontent.com/paescude/AESimPECS/master/bin/Diagrams/PeopleOperationsDiagram.png
doc.MathlibClassDiagram.png,Class,png,https://raw.githubusercontent.com/paglian/QSimpleCalc/master/doc/MathlibClassDiagram.png
doc.QSimpleCalcModulesDiagram.png,Class,png,https://raw.githubusercontent.com/paglian/QSimpleCalc/master/doc/QSimpleCalcModulesDiagram.png
doc.SequenceDiagram.png,Sequence,png,https://raw.githubusercontent.com/paglian/QSimpleCalc/master/doc/SequenceDiagram.png
04_assignment.images.checkInDiagram.png,Sequence,png,https://raw.githubusercontent.com/palmithor/TDA593-ModelDrivenDevelopment/master/04_assignment/images/checkInDiagram.png
04_assignment.images.class_diagram.png,Class,png,https://raw.githubusercontent.com/palmithor/TDA593-ModelDrivenDevelopment/master/04_assignment/images/class_diagram.png
04_assignment.images.component_diagram.png,Class,png,https://raw.githubusercontent.com/palmithor/TDA593-ModelDrivenDevelopment/master/04_assignment/images/component_diagram.png
app.doc.camclean-reflex_UML.png,Class,png,https://raw.githubusercontent.com/palmpilot71/camclean-reflex/master/app/doc/camclean-reflex UML.png
assets.uml_abstract.png,Class,png,https://raw.githubusercontent.com/papepapes/socl/master/assets/uml_abstract.png
assets.uml_social_graph.png,Class,png,https://raw.githubusercontent.com/papepapes/socl/master/assets/uml_social_graph.png
TP3.dissertation.Design.diagrams.server_uml.png,Class,png,https://raw.githubusercontent.com/paperbd/teamg-gim/master/TP3/dissertation/Design/diagrams/server_uml.png
memoria.img.diagramaclases1.png,Class,png,https://raw.githubusercontent.com/parada85/documentos/master/memoria/img/diagramaclases1.png
memoria.img.diagramaclases2.png,Class,png,https://raw.githubusercontent.com/parada85/documentos/master/memoria/img/diagramaclases2.png
RiSC16_pipeline.bin.risc16_pipeline.class_diagram.png,Class,png,https://raw.githubusercontent.com/parastuffs/RISC16/master/RiSC16_pipeline/bin/risc16_pipeline/class_diagram.png
RiSC16_pipeline.src.risc16_pipeline.class_diagram.png,Class,png,https://raw.githubusercontent.com/parastuffs/RISC16/master/RiSC16_pipeline/src/risc16_pipeline/class_diagram.png
Documentation.Class_Diagram-Chat_App.png,Class,png,https://raw.githubusercontent.com/pardha5/ProjectX/master/Documentation/Class Diagram-Chat App.png
ePortfolio.UML.UML_Client_Comm.png,Class,png,https://raw.githubusercontent.com/pascalwhoop/LostInBrazil/master/ePortfolio/UML/UML_Client_Comm.png
ePortfolio.UML.UML_Server_Comm.png,Class,png,https://raw.githubusercontent.com/pascalwhoop/LostInBrazil/master/ePortfolio/UML/UML_Server_Comm.png
docs.UMLLab1-3Manual.png,Class,png,https://raw.githubusercontent.com/pastorsj/LegendaryPatterns/master/docs/UMLLab1-3Manual.png
docs.UMLLab1-3AutoGenerated.png,Class,png,https://raw.githubusercontent.com/pastorsj/LegendaryPatterns/master/docs/UMLLab1-3AutoGenerated.png
docs.UMLLegendaryPatternsAutoGeneratedM2.png,Class,png,https://raw.githubusercontent.com/pastorsj/LegendaryPatterns/master/docs/UMLLegendaryPatternsAutoGeneratedM2.png
docs.UMLPizzaFactoryAutoGenerated.png,Class,png,https://raw.githubusercontent.com/pastorsj/LegendaryPatterns/master/docs/UMLPizzaFactoryAutoGenerated.png
docs.UMLLegendaryPatternsManualM2.png,Class,png,https://raw.githubusercontent.com/pastorsj/LegendaryPatterns/master/docs/UMLLegendaryPatternsManualM2.png
docs.UMLLegendaryPatternsAutoGeneratedM3.png,Class,png,https://raw.githubusercontent.com/pastorsj/LegendaryPatterns/master/docs/UMLLegendaryPatternsAutoGeneratedM3.png
docs.UMLLegendaryPatternsManualM3.png,Class,png,https://raw.githubusercontent.com/pastorsj/LegendaryPatterns/master/docs/UMLLegendaryPatternsManualM3.png
docs.UMLLegendaryPatternsM3.png,Class,png,https://raw.githubusercontent.com/pastorsj/LegendaryPatterns/master/docs/UMLLegendaryPatternsM3.png
docs.UMLLegendaryPatternsAutoGeneratedM4.png,Class,png,https://raw.githubusercontent.com/pastorsj/LegendaryPatterns/master/docs/UMLLegendaryPatternsAutoGeneratedM4.png
docs.UMLLegendaryPatternsManualM4.png,Class,png,https://raw.githubusercontent.com/pastorsj/LegendaryPatterns/master/docs/UMLLegendaryPatternsManualM4.png
docs.UMLLab2-1AutoGenerated.png,Class,png,https://raw.githubusercontent.com/pastorsj/LegendaryPatterns/master/docs/UMLLab2-1AutoGenerated.png
docs.UMLLegendaryPatternsAutoGeneratedM5.png,Class,png,https://raw.githubusercontent.com/pastorsj/LegendaryPatterns/master/docs/UMLLegendaryPatternsAutoGeneratedM5.png
docs.UMLLegendaryPatternsManualM5.png,Class,png,https://raw.githubusercontent.com/pastorsj/LegendaryPatterns/master/docs/UMLLegendaryPatternsManualM5.png
docs.UMLLab5-1AutoGenerated.png,Class,png,https://raw.githubusercontent.com/pastorsj/LegendaryPatterns/master/docs/UMLLab5-1AutoGenerated.png
docs.UMLLab7-2AutoGenerated.png,Class,png,https://raw.githubusercontent.com/pastorsj/LegendaryPatterns/master/docs/UMLLab7-2AutoGenerated.png
docs.UMLLegendaryPatternsAutoGeneratedM6.png,Class,png,https://raw.githubusercontent.com/pastorsj/LegendaryPatterns/master/docs/UMLLegendaryPatternsAutoGeneratedM6.png
docs.UMLLegendaryPatternsManualM6.png,Class,png,https://raw.githubusercontent.com/pastorsj/LegendaryPatterns/master/docs/UMLLegendaryPatternsManualM6.png
docs.UMLLegendaryPatternsAutoGeneratedM7.png,Class,png,https://raw.githubusercontent.com/pastorsj/LegendaryPatterns/master/docs/UMLLegendaryPatternsAutoGeneratedM7.png
Documentation.report-1.class-diagrams.classdiagram5.png,Class,png,https://raw.githubusercontent.com/pataniqa/potlatch/master/Documentation/report-1/class-diagrams/classdiagram5.png
UML.UML_GameObjects.png,Class,png,https://raw.githubusercontent.com/patrick246/MauMau/master/UML/UML GameObjects.png
doc.DependencyDiagram.png,Class,png,https://raw.githubusercontent.com/paul678/PongGame/master/doc/DependencyDiagram.png
doc.UML-class-diagram.png,Class,png,https://raw.githubusercontent.com/paul80/SimpleTODOList/master/doc/UML-class-diagram.png
doc.Deliverable_6.Class_diagram_simplified.png,Class,png,https://raw.githubusercontent.com/paulbakker65/Contextproject2015/master/doc/Deliverable 6/Class diagram_simplified.png
doc.UML.Class_diagram_simplified.png,Class,png,https://raw.githubusercontent.com/paulbakker65/Contextproject2015/master/doc/UML/Class diagram_simplified.png
umlparser.uml-parser-test-2.uml-parser-test2.png,Class,png,https://raw.githubusercontent.com/paulnguyen/design/master/umlparser/uml-parser-test-2/uml-parser-test2.png
umlparser.uml-parser-test-4.uml-parser-test-4-icon.png,Class,png,https://raw.githubusercontent.com/paulnguyen/design/master/umlparser/uml-parser-test-4/uml-parser-test-4-icon.png
umlparser.uml-parser-test-4.uml-parser-test-4.png,Class,png,https://raw.githubusercontent.com/paulnguyen/design/master/umlparser/uml-parser-test-4/uml-parser-test-4.png
umlparser.uml-parser-test-5.uml-parser-test-5.png,Class,png,https://raw.githubusercontent.com/paulnguyen/design/master/umlparser/uml-parser-test-5/uml-parser-test-5.png
imgs.diagramaSequencia.png,Sequence,png,https://raw.githubusercontent.com/paulograbin/Insight_model/master/imgs/diagramaSequencia.png
doc.BookDiagram.png,Class,png,https://raw.githubusercontent.com/paulopatto/reserva_de_salas/master/doc/BookDiagram.png
UML.Class_Diagram2.png,Class,png,https://raw.githubusercontent.com/paulorcmendes/pamonhaDeveloper/master/UML/Class_Diagram2.png
UML.Class_Diagram3.png,Class,png,https://raw.githubusercontent.com/paulorcmendes/pamonhaDeveloper/master/UML/Class_Diagram3.png
documentation.resources.class_design.png,Class,png,https://raw.githubusercontent.com/paulsteele/HvZ-App/master/documentation/resources/class_design.png
documentation.resources.sequence_diagram.png,Sequence,png,https://raw.githubusercontent.com/paulsteele/HvZ-App/master/documentation/resources/sequence_diagram.png
study04.creatingusers_analysis_design.png,Class,png,https://raw.githubusercontent.com/paulyXvpf/Github-Test/Test/study04/creatingusers_analysis_design.png
SOEN6441_TEAM_8_IDG.Documents.Build_2_Demonstration.uml.FactoryPatternClassDiagram.png,Class,png,https://raw.githubusercontent.com/pavan-sokke-nagaraj/Incursion-Defense-Game/master/SOEN6441_TEAM_8_IDG/Documents/Build 2 Demonstration/uml/FactoryPatternClassDiagram.png
docs.app_menu.images.app_menu_architecture.png,Class,png,https://raw.githubusercontent.com/pawanpoudel/Branded/master/docs/app_menu/images/app_menu_architecture.png
src.test.sample.beanposts.diagram.png,Class,png,https://raw.githubusercontent.com/paytrue/scaldy/master/src/test/sample/beanposts/diagram.png
images.diagram-protokolu.png,Sequence,png,https://raw.githubusercontent.com/pbazydlo/bluepath-thesis/master/images/diagram-protokolu.png
bin.classDiagram.LevelClassDiagram.png,Class,png,https://raw.githubusercontent.com/pbjuhr/AntiTowerDefence/master/bin/classDiagram/LevelClassDiagram.png
bin.classDiagram.TerrainClassDiagram.png,Class,png,https://raw.githubusercontent.com/pbjuhr/AntiTowerDefence/master/bin/classDiagram/TerrainClassDiagram.png
bin.classDiagram.UnitClassDiagram.png,Class,png,https://raw.githubusercontent.com/pbjuhr/AntiTowerDefence/master/bin/classDiagram/UnitClassDiagram.png
img.androidwebuml.png,Class,png,https://raw.githubusercontent.com/pbl/bachelor-thesis/master/img/androidwebuml.png
img.phonegapuml.png,Class,png,https://raw.githubusercontent.com/pbl/bachelor-thesis/master/img/phonegapuml.png
img.polluxuml.png,Class,png,https://raw.githubusercontent.com/pbl/bachelor-thesis/master/img/polluxuml.png
Dokumentacja.class_diagram.png,Class,png,https://raw.githubusercontent.com/pbochenek/Inzynieria_oprogramowania/master/Dokumentacja/class_diagram.png
CSE-230.Lab6_Garage.CSE230_LAB6_UML.png,Class,png,https://raw.githubusercontent.com/pborel/Oakland-University-Homework/master/CSE-230/Lab6_Garage/CSE230_LAB6_UML.png
CSE-230.Lab7_Vehicle.cse230_lab7_UML.png,Class,png,https://raw.githubusercontent.com/pborel/Oakland-University-Homework/master/CSE-230/Lab7_Vehicle/cse230_lab7_UML.png
src.com.j2.decorator.IOclassDiagram.png,Class,png,https://raw.githubusercontent.com/pce913/j22/master/src/com/j2/decorator/IOclassDiagram.png
model.Decorator_sequenceDiagram.png,Sequence,png,https://raw.githubusercontent.com/pce913/j22/master/model/Decorator sequenceDiagram.png
model.Observer_sequenceDiagram.png,Sequence,png,https://raw.githubusercontent.com/pce913/j22/master/model/Observer sequenceDiagram.png
Reports.Rapport_Final.class-diagram-report-generation.png,Class,png,https://raw.githubusercontent.com/pchaigno/varsoft/master/Reports/Rapport Final/class-diagram-report-generation.png
docs.source.images.job_diagram.png,Sequence,png,https://raw.githubusercontent.com/pcraster/gems/master/docs/source/images/job_diagram.png
uml-1.png,Class,png,https://raw.githubusercontent.com/powerstorm/PowerStorm/master/uml-1.png
src.main.resources.doc.uml_diagrams.uml_class_diagram_astrojournal.png,Class,png,https://raw.githubusercontent.com/pdp10/AstroJournal/master/src/main/resources/doc/uml_diagrams/uml_class_diagram_astrojournal.png
Example.assets.plugins.nom.design.architecture.png,Class,png,https://raw.githubusercontent.com/pedrozok/NomNomlNetExample/master/Example/assets/plugins/nom/design/architecture.png
Design.Class_Diagram2.0.png,Class,png,https://raw.githubusercontent.com/pedzindm/BrahmaAppDaleZac/master/Design/Class Diagram2.0.png
doc.UML-class_diagram.png,Class,png,https://raw.githubusercontent.com/peijen/TravelExpense/master/doc/UML-class diagram.png
esof322.a2.esof322.a2.src.esof322.a2.UML_A4.png,Class,png,https://raw.githubusercontent.com/peikleh/Software_Engineering_A4/master/esof322/a2/esof322.a2/src/esof322/a2/UML_A4.png
docs.sequence-diagram.png,Sequence,png,https://raw.githubusercontent.com/r4j4h/php-druid-query/master/docs/sequence-diagram.png
doc.entregas.Final.Diagrama_de_Clase_Controlador.png,Class,png,https://raw.githubusercontent.com/pelluch/mashups-backend/master/doc/entregas/Final/Diagrama de Clase Controlador.png
Chat.ClassDiagram.png,Class,png,https://raw.githubusercontent.com/penpendede/chat-for-edu-project/master/Chat/ClassDiagram.png
documentation.class_diagram_hierarchy.png,Class,png,https://raw.githubusercontent.com/pepita-remembrance/obj2-tp-hoteles/master/documentation/class_diagram_hierarchy.png
sphinx.html._images.class_diagram.png,Class,png,https://raw.githubusercontent.com/percious/sproxdox/master/sphinx/html/_images/class_diagram.png
documentos.UML.Diagrama_de_Classe.png,Class,png,https://raw.githubusercontent.com/pereiraMichel/sdi/master/documentos/UML/Diagrama de Classe.png
sla.sla-core.docs.img.architecture.png,Class,png,https://raw.githubusercontent.com/perezp/SeaCloudsPlatform2/master/sla/sla-core/docs/img/architecture.png
Week_06.DetailsEditDeletePatterns.lab5-design-model-classes-v2.png,Class,png,https://raw.githubusercontent.com/peteratseneca/bti420winter2015/master/Week_06/DetailsEditDeletePatterns/lab5-design-model-classes-v2.png
Week_12.NotesAssign2BaseForStudentsAjax.DesignModelClasses.png,Class,png,https://raw.githubusercontent.com/peteratseneca/bti420winter2015/master/Week_12/NotesAssign2BaseForStudentsAjax/DesignModelClasses.png
Week_10.PhotoEntity.DesignModelClasses.png,Class,png,https://raw.githubusercontent.com/peteratseneca/bti420winter2016/master/Week_10/PhotoEntity/DesignModelClasses.png
Week_08.Associations.DesignModelClassesV1.png,Class,png,https://raw.githubusercontent.com/peteratseneca/dps907fall2014/master/Week_08/Associations/DesignModelClassesV1.png
Week_03.AssociationsOther.DesignModelClasses.png,Class,png,https://raw.githubusercontent.com/peteratseneca/dps907fall2015/master/Week_03/AssociationsOther/DesignModelClasses.png
Week_04.RepositoryIntro.DesignModelClasses.png,Class,png,https://raw.githubusercontent.com/peteratseneca/dps907fall2015/master/Week_04/RepositoryIntro/DesignModelClasses.png
swing.src.lightsout.ClassDiagrammKomplex.png,Class,png,https://raw.githubusercontent.com/peterfuchs1/swing/master/swing/src/lightsout/ClassDiagrammKomplex.png
swing.src.lightsout.fehler.ClassDiagrammSimple.png,Class,png,https://raw.githubusercontent.com/peterfuchs1/swing/master/swing/src/lightsout/fehler/ClassDiagrammSimple.png
swing.src.lightsout2.ClassDiagrammKomplex.png,Class,png,https://raw.githubusercontent.com/peterfuchs1/swing/master/swing/src/lightsout2/ClassDiagrammKomplex.png
swing.src.nonogrammV2.Class_Diagram.png,Class,png,https://raw.githubusercontent.com/peterfuchs1/swing/master/swing/src/nonogrammV2/Class Diagram.png
swing.src.nonogrammV3.Class_Diagram.png,Class,png,https://raw.githubusercontent.com/peterfuchs1/swing/master/swing/src/nonogrammV3/Class Diagram.png
bin.simulator.Class_Diagram.png,Class,png,https://raw.githubusercontent.com/petergodfrey/TradeSimulator/master/bin/simulator/Class Diagram.png
images.diagram-clientsiderendered-v2.png,Sequence,png,https://raw.githubusercontent.com/peterpeerdeman/webapplications-from-concept-to-code/gh-pages/images/diagram-clientsiderendered-v2.png
images.diagram-clientsiderendered.png,Sequence,png,https://raw.githubusercontent.com/peterpeerdeman/webapplications-from-concept-to-code/gh-pages/images/diagram-clientsiderendered.png
images.diagram-realtime.png,Sequence,png,https://raw.githubusercontent.com/peterpeerdeman/webapplications-from-concept-to-code/gh-pages/images/diagram-realtime.png
images.diagram-serversiderendered.png,Sequence,png,https://raw.githubusercontent.com/peterpeerdeman/webapplications-from-concept-to-code/gh-pages/images/diagram-serversiderendered.png
images.phase-architecture-02.png,Sequence,png,https://raw.githubusercontent.com/peterpeerdeman/webapplications-from-concept-to-code/gh-pages/images/phase-architecture-02.png
assets.img.dev.jifi.v1.DrawableProcedureBlockSequenceDiagram.png,Sequence,png,https://raw.githubusercontent.com/petrobo/petrobo.github.io/master/assets/img/dev/jifi/v1/DrawableProcedureBlockSequenceDiagram.png
doc.images.genericDiagram.png,Class,png,https://raw.githubusercontent.com/pf4d/abstract_bridge_integration/master/doc/images/genericDiagram.png
doc.images.uml01.png,Class,png,https://raw.githubusercontent.com/pf4d/abstract_bridge_integration/master/doc/images/uml01.png
doc.images.uml02.png,Class,png,https://raw.githubusercontent.com/pf4d/abstract_bridge_integration/master/doc/images/uml02.png
DBDesigner4.Doc.SimpleWebFront.images.uml_diagram.png,Class,png,https://raw.githubusercontent.com/pfeiffer-andre/dw/master/DBDesigner4/Doc/SimpleWebFront/images/uml_diagram.png
Minesweeper.minesweeperUML.png,Class,png,https://raw.githubusercontent.com/pg1770/Minesweeper_JAVA/master/Minesweeper/minesweeperUML.png
img.klein_sequence_diagrams.png,Sequence,png,https://raw.githubusercontent.com/pghilardi/inf.ufsc.br.dissertacao/master/img/klein_sequence_diagrams.png
img.uml_meta_model.png,Class,png,https://raw.githubusercontent.com/pghilardi/inf.ufsc.br.dissertacao/master/img/uml_meta_model.png
docs.WorkflowIntroPresentation.HibernateDiagram.png,Class,png,https://raw.githubusercontent.com/pgistgrp/litengine/master/docs/WorkflowIntroPresentation/HibernateDiagram.png
TP2_DOC.TP2Lab02.TP2DiagramaClases_v1.png,Class,png,https://raw.githubusercontent.com/pgt7/facu-net-tp2/master/TP2_DOC/TP2Lab02/TP2DiagramaClases_v1.png
5_rezultaty_koncowe.diagramy.class_diagram1.png,Class,png,https://raw.githubusercontent.com/phaezah7/wds/master/5_rezultaty_koncowe/diagramy/class_diagram1.png
MultiConnector.connectorDiagram.png,Class,png,https://raw.githubusercontent.com/phanngoc/BackupWordspaceJava/master/MultiConnector/connectorDiagram.png
Documents.ClassDiagram_-_BaseModel_Class_Hierarchy.png,Class,png,https://raw.githubusercontent.com/phatpenguin/cs3750g4/master/Documents/ClassDiagram - BaseModel Class Hierarchy.png
Documents.ClassDiagram_-_Models_and_Helper_Classes.png,Class,png,https://raw.githubusercontent.com/phatpenguin/cs3750g4/master/Documents/ClassDiagram - Models and Helper Classes.png
343_lab4_movie_uml.png,Class,png,https://raw.githubusercontent.com/phatv/Movie-Store/master/343_lab4_movie_uml.png
Ye_Old_Life_Sim_-_Unity_Project.UML.BuildingsJobsItems-CodeDesign.BuildingsJobsItems-CodeDesign.png,Class,png,https://raw.githubusercontent.com/phbickle/Ye-Old-Life-Simulator/master/Ye Old Life Sim - Unity Project/UML/BuildingsJobsItems-CodeDesign/BuildingsJobsItems-CodeDesign.png
Ye_Old_Life_Sim_-_Unity_Project.UML.YeeOldeZFiles.yeeoldUML.png,Class,png,https://raw.githubusercontent.com/phbickle/Ye-Old-Life-Simulator/master/Ye Old Life Sim - Unity Project/UML/YeeOldeZFiles/yeeoldUML.png
TME4.bin.pobj.algogen.ClassDiagram.png,Class,png,https://raw.githubusercontent.com/phepthanthong/POBJ/master/TME4/bin/pobj/algogen/ClassDiagram.png
docs.sphinx.source._static.mh-uiarchitecture.png,Class,png,https://raw.githubusercontent.com/severin-lemaignan/makehuman-commandline/master/docs/sphinx/source/_static/mh-uiarchitecture.png
oomj-lab2.doc.UMLdiagram_final.png,Class,png,https://raw.githubusercontent.com/philiparvidsson/oomj-lab2/master/oomj-lab2/doc/UMLdiagram_final.png
images.chap2_class_object_diagram.png,Class,png,https://raw.githubusercontent.com/philipdesmedt/Thesis-Latex/master/images/chap2_class_object_diagram.png
documentation.programmer_guide.slides.en_US.CodendiThemesArchitecture.png,Class,png,https://raw.githubusercontent.com/philippe-goetz/tuleap-debian/master/documentation/programmer_guide/slides/en_US/CodendiThemesArchitecture.png
umlDiag.png,Class,png,https://raw.githubusercontent.com/philippemerle/icsoc2014-MDSatRun.time/master/umlDiag.png
src.main.resources.Klassendiagramm.png,Class,png,https://raw.githubusercontent.com/philippwinter/iquiz/master/src/main/resources/Klassendiagramm.png
src.main.resources.documents.Class_Diagram.png,Class,png,https://raw.githubusercontent.com/philippwinter/pacman/master/src/main/resources/documents/Class Diagram.png
src.main.resources.documents.SequenceDiagram.png,Sequence,png,https://raw.githubusercontent.com/philippwinter/pacman/master/src/main/resources/documents/SequenceDiagram.png
ProjectRelated.Diagrams.ClassDiagram.png,Class,png,https://raw.githubusercontent.com/phillipphoenix/AntAi-Cocos2d/master/ProjectRelated/Diagrams/ClassDiagram.png
diseno.Class_Diagram_.png,Class,png,https://raw.githubusercontent.com/phndavid13/calculator-bignumber/master/diseno/Class Diagram .png
diseno.Diagrama_de_clases_interfaz.png,Class,png,https://raw.githubusercontent.com/phndavid13/zChat-client/master/diseno/Diagrama de clases interfaz.png
myMiXiM.MiXiM.doc.interfaces.PhyLayer.tex.images.modelling.class_diagram.png,Class,png,https://raw.githubusercontent.com/phongows/WSN/master/myMiXiM/MiXiM/doc/interfaces/PhyLayer/tex/images/modelling/class_diagram.png
src.phpDocumentor.Plugin.Scrybe.docs.internals.images.TableOfContents_Class_Diagram.png,Class,png,https://raw.githubusercontent.com/webarkio/phpdoc/master/src/phpDocumentor/Plugin/Scrybe/docs/internals/images/TableOfContents_Class_Diagram.png
report.sequencediagrams.png,Sequence,png,https://raw.githubusercontent.com/phyper/FlatOrganizer/master/report/sequencediagrams.png
bin.AP2014.examcheck.diagram.png,Class,png,https://raw.githubusercontent.com/pi0/AP2014/master/bin/AP2014/examcheck/diagram.png
out.production.AP2014.AP2014.sql.SQLDiagram.png,Class,png,https://raw.githubusercontent.com/pi0/AP2014/master/out/production/AP2014/AP2014/sql/SQLDiagram.png
UML_-_Kopie.png,Class,png,https://raw.githubusercontent.com/pickbreaker/Term/master/UML - Kopie.png
documentation.diagram.png,Class,png,https://raw.githubusercontent.com/yoshidegent/ReDoAirProject/master/documentation/diagram.png
docs.ClassDiagram-com.pilrhealth.pilriolib.api.png,Class,png,https://raw.githubusercontent.com/pilrhealth/pilr-io-library-android/master/docs/ClassDiagram-com.pilrhealth.pilriolib.api.png
